luchador_id,estilo_id
/fighter/Matt-Horwich-8654,3
/fighter/Patrick-Holohan-63616,6
/fighter/Patrick-Holohan-63616,5
/fighter/Roscoe-Jackson-43658,2
/fighter/Larissa-Pacheco-144115,3
/fighter/Larissa-Pacheco-144115,6
/fighter/Larissa-Pacheco-144115,8
/fighter/Shad-Lierley-20834,4
/fighter/Shad-Lierley-20834,3
/fighter/Shad-Lierley-20834,2
/fighter/Chris-Dempsey-79277,1
/fighter/Carlos-Alexandre-Pereira-5990,6
/fighter/Chris-Barnett-45664,6
/fighter/Marc-Charles-Grayson-298563,2
/fighter/Shawn-Teed-175575,8
/fighter/AJ-Williams-128627,5
/fighter/AJ-Williams-128627,6
/fighter/AJ-Williams-128627,2
/fighter/Danny-Kingad-191627,2
/fighter/Daniel-Madrid-14953,4
/fighter/Daniel-Madrid-14953,2
/fighter/Jamil-Ibragimov-189127,7
/fighter/Jamil-Ibragimov-189127,6
/fighter/Jamil-Ibragimov-189127,3
/fighter/Jesse-Erickson-90439,7
/fighter/Jesse-Erickson-90439,2
/fighter/Wu-Ting-Shen-214719,2
/fighter/Jake-Smith-62964,8
/fighter/Jake-Smith-62964,4
/fighter/Chris-Indich-42419,3
/fighter/Mike-Bannon-68932,3
/fighter/Mike-Bannon-68932,7
/fighter/Paul-Redmond-56615,3
/fighter/Paul-Redmond-56615,4
/fighter/Paul-Redmond-56615,5
/fighter/Tom-Duquesnoy-92239,4
/fighter/Tom-Duquesnoy-92239,2
/fighter/James-McErlean-126885,2
/fighter/Josh-Grispi-20416,1
/fighter/Andy-Manzolo-57387,3
/fighter/Yuri-Vaulin-171,3
/fighter/Yuri-Vaulin-171,7
/fighter/Alex-Oliveira-110143,2
/fighter/Pardeep-Kumar-324139,8
/fighter/Antonio-Duarte-15778,2
/fighter/Mike-Ricci-33532,7
/fighter/Martin-Brown-61262,8
/fighter/Karina-Hallinan-42573,3
/fighter/Karina-Hallinan-42573,8
/fighter/Karina-Hallinan-42573,2
/fighter/John-Douma-195761,2
/fighter/John-Douma-195761,1
/fighter/Costas-Philippou-32432,3
/fighter/Costas-Philippou-32432,4
/fighter/Costas-Philippou-32432,6
/fighter/Jesse-Bongfeldt-6809,6
/fighter/Jesse-Bongfeldt-6809,3
/fighter/Jesse-Bongfeldt-6809,7
/fighter/Milad-Ahady-176423,7
/fighter/Milad-Ahady-176423,5
/fighter/Milad-Ahady-176423,2
/fighter/Aaron-Roberson-80910,3
/fighter/Rory-Markham-10768,3
/fighter/Rory-Markham-10768,8
/fighter/Rory-Markham-10768,1
/fighter/Jamey-Simmons-237195,8
/fighter/Jamey-Simmons-237195,5
/fighter/Jamey-Simmons-237195,2
/fighter/Carlos-Ulberg-84291,5
/fighter/Carlos-Ulberg-84291,1
/fighter/Carlos-Ulberg-84291,3
/fighter/Roy-Nelson-10249,7
/fighter/Roy-Nelson-10249,1
/fighter/Eric-Olsen-293161,5
/fighter/Rashad-Evans-10200,2
/fighter/Rashad-Evans-10200,6
/fighter/Rafael-Cavalcante-16161,4
/fighter/Rafael-Cavalcante-16161,3
/fighter/Rafael-Cavalcante-16161,8
/fighter/Geraldo-de-Freitas-Jr-107229,6
/fighter/Roman-Faraldo-332085,8
/fighter/Roman-Faraldo-332085,7
/fighter/Tracy-Willis-29118,8
/fighter/Tracy-Willis-29118,5
/fighter/Tracy-Willis-29118,3
/fighter/Guntur-Guntur-323051,1
/fighter/Jason-Powell-141389,3
/fighter/Gadzhimurad-Antigulov-55325,4
/fighter/Gadzhimurad-Antigulov-55325,2
/fighter/Josh-Bryant-21971,2
/fighter/Adriano-Martins-9907,5
/fighter/Adriano-Martins-9907,7
/fighter/Adriano-Martins-9907,1
/fighter/Chad-Hinton-32468,4
/fighter/Chad-Hinton-32468,7
/fighter/Chad-Hinton-32468,5
/fighter/Ivan-Cole-96899,5
/fighter/Ivan-Cole-96899,2
/fighter/Ivan-Cole-96899,7
/fighter/William-Kuhn-42465,4
/fighter/William-Kuhn-42465,7
/fighter/William-Kuhn-42465,1
/fighter/Lowen-Tynanes-79575,2
/fighter/Lowen-Tynanes-79575,7
/fighter/Hongjiang-Li-284097,2
/fighter/Hongjiang-Li-284097,5
/fighter/Tyrell-Fortune-204623,6
/fighter/Jordan-Dowdy-195599,1
/fighter/Jordan-Dowdy-195599,4
/fighter/Jordan-Dowdy-195599,5
/fighter/Mike-De-La-Vega-223909,8
/fighter/Mike-De-La-Vega-223909,7
/fighter/Ross-Pearson-11884,3
/fighter/Ben-Alloway-60790,7
/fighter/Ben-Alloway-60790,5
/fighter/Ben-Alloway-60790,2
/fighter/Puja-Tomar-148323,5
/fighter/Puja-Tomar-148323,2
/fighter/Dave-Berry-143,5
/fighter/Dave-Berry-143,6
/fighter/Dave-Berry-143,1
/fighter/Randy-Couture-166,4
/fighter/Randy-Couture-166,3
/fighter/Randy-Couture-166,2
/fighter/Lisa-Ellis-10071,8
/fighter/Lisa-Ellis-10071,7
/fighter/Lisa-Ellis-10071,5
/fighter/Matt-Van-Buren-64754,4
/fighter/Paul-Creighton-4441,7
/fighter/Paul-Creighton-4441,3
/fighter/Joshua-Smith-28437,4
/fighter/Joshua-Smith-28437,3
/fighter/Feilong-Cai-186571,1
/fighter/Murugan-Silvarajoo-231307,2
/fighter/Toby-Imada-514,1
/fighter/Toby-Imada-514,5
/fighter/Toby-Imada-514,8
/fighter/Peter-Queally-81180,2
/fighter/Peter-Queally-81180,6
/fighter/Peter-Queally-81180,7
/fighter/Demarques-Jackson-175589,6
/fighter/Demarques-Jackson-175589,4
/fighter/Demarques-Jackson-175589,5
/fighter/Cody-Walker-72118,5
/fighter/Cody-Walker-72118,3
/fighter/Ross-Pointon-6541,8
/fighter/Joel-Bauman-228233,8
/fighter/Aziz-Pahrudinov-73530,5
/fighter/Aziz-Pahrudinov-73530,8
/fighter/Robert-Emerson-5286,4
/fighter/Jaimelene-Nievera-88009,6
/fighter/Jaimelene-Nievera-88009,8
/fighter/Todd-Brown-21887,3
/fighter/Chris-Clements-13469,8
/fighter/Chris-Clements-13469,3
/fighter/Chris-Clements-13469,4
/fighter/Krishna-Lal-Tamang-302765,7
/fighter/Scott-Jorgensen-16852,5
/fighter/Ming-Qiang-Lan-272931,7
/fighter/Ming-Qiang-Lan-272931,1
/fighter/Jake-Butler-122759,1
/fighter/Aleksei-Butorin-43883,2
/fighter/Aleksei-Butorin-43883,1
/fighter/Tomer-Maslis-350527,1
/fighter/Tomer-Maslis-350527,4
/fighter/Tomer-Maslis-350527,8
/fighter/Kai-Tang-228701,1
/fighter/Kai-Tang-228701,5
/fighter/Kai-Tang-228701,3
/fighter/Marcos-Rogerio-de-Lima-51955,2
/fighter/Marcos-Rogerio-de-Lima-51955,5
/fighter/Mahmoud-Hassan-95543,3
/fighter/Jessica-Andrade-100715,3
/fighter/Jessica-Andrade-100715,1
/fighter/Pedro-Munhoz-52407,2
/fighter/Mostapha-AlTurk-8224,1
/fighter/Mostapha-AlTurk-8224,5
/fighter/Tatsumitsu-Wada-28152,7
/fighter/Sage-Northcutt-130911,7
/fighter/Sage-Northcutt-130911,1
/fighter/Pawel-Pawlak-65543,5
/fighter/Pawel-Pawlak-65543,3
/fighter/Jason-King-181329,1
/fighter/Nate-James-19903,8
/fighter/Nate-James-19903,3
/fighter/Nate-James-19903,4
/fighter/Shawn-Levesque-68542,2
/fighter/Bi-Nguyen-174715,6
/fighter/Bi-Nguyen-174715,7
/fighter/Bi-Nguyen-174715,2
/fighter/Liana-Jojua-208997,5
/fighter/Diego-Sanchez-4824,4
/fighter/Diego-Sanchez-4824,5
/fighter/Diego-Sanchez-4824,1
/fighter/Gideon-Ray-4555,1
/fighter/Gideon-Ray-4555,4
/fighter/Gideon-Ray-4555,2
/fighter/John-Howard-11798,3
/fighter/John-Howard-11798,6
/fighter/John-Howard-11798,1
/fighter/Conor-McGregor-29688,1
/fighter/Dave-Latoria-326457,1
/fighter/Dave-Latoria-326457,2
/fighter/Nick-Moghaddam-17779,6
/fighter/Nick-Moghaddam-17779,8
/fighter/Robbie-Peralta-21339,5
/fighter/Jonathan-Goulet-4120,2
/fighter/David-Michaud-53778,8
/fighter/David-Michaud-53778,6
/fighter/David-Michaud-53778,4
/fighter/Alvin-Robinson-12212,4
/fighter/Alvin-Robinson-12212,2
/fighter/Musa-Toliver-12748,3
/fighter/Musa-Toliver-12748,4
/fighter/Musa-Toliver-12748,8
/fighter/Lewis-Cassner-63125,2
/fighter/Lewis-Cassner-63125,8
/fighter/Lewis-Cassner-63125,5
/fighter/Alec-Hooben-115633,4
/fighter/Wang-Ya-Wei-178947,5
/fighter/Kaylan-Gorospe-108083,5
/fighter/Germaine-de-Randamie-41745,5
/fighter/Germaine-de-Randamie-41745,1
/fighter/IlimaLei-Macfarlane-162961,7
/fighter/IlimaLei-Macfarlane-162961,3
/fighter/IlimaLei-Macfarlane-162961,8
/fighter/Rafa-Garcia-186049,2
/fighter/Rafa-Garcia-186049,1
/fighter/Mike-Bronzoulis-25229,5
/fighter/Mike-Bronzoulis-25229,1
/fighter/Jianbing-Yang-144567,6
/fighter/Jianbing-Yang-144567,4
/fighter/Pat-Sabatini-60415,6
/fighter/Pat-Sabatini-60415,2
/fighter/Patrick-Schmid-329545,6
/fighter/Patrick-Schmid-329545,7
/fighter/James-Jones-14353,1
/fighter/James-Jones-14353,3
/fighter/James-Jones-14353,4
/fighter/Xie-Bin-231979,8
/fighter/Xie-Bin-231979,1
/fighter/Josh-Parisian-181225,6
/fighter/Josh-Parisian-181225,2
/fighter/Aiemann-Zahabi-121009,4
/fighter/Martin-Bravo-99699,8
/fighter/Martin-Bravo-99699,5
/fighter/Martin-Bravo-99699,3
/fighter/Greg-Soto-19080,6
/fighter/Greg-Soto-19080,1
/fighter/Greg-Soto-19080,8
/fighter/Jordan-Newman-293649,1
/fighter/Marcelo-Golm-190735,8
/fighter/Josh-Thomson-2394,6
/fighter/Josh-Thomson-2394,2
/fighter/Josh-Thomson-2394,8
/fighter/Eddie-Gordon-66410,3
/fighter/Eddie-Gordon-66410,8
/fighter/Sirwan-Kakai-21446,7
/fighter/Sirwan-Kakai-21446,6
/fighter/Irshaad-Sayed-65228,2
/fighter/Irshaad-Sayed-65228,7
/fighter/Xudong-Ma-284093,8
/fighter/Xudong-Ma-284093,1
/fighter/Matheus-Mattos-70757,8
/fighter/Niklas-Stolze-163897,3
/fighter/Niklas-Stolze-163897,8
/fighter/Damacio-Page-12158,6
/fighter/Dustin-Pague-39781,7
/fighter/Dustin-Pague-39781,6
/fighter/Dustin-Pague-39781,1
/fighter/Kenneth-Rivera-55576,4
/fighter/Eddie-Yagin-2825,4
/fighter/Eddie-Yagin-2825,7
/fighter/Mason-Jones-256311,4
/fighter/Mason-Jones-256311,6
/fighter/Mason-Jones-256311,7
/fighter/Yulia-Sachkov-270973,3
/fighter/Yulia-Sachkov-270973,4
/fighter/Jace-Law-319329,3
/fighter/Jace-Law-319329,7
/fighter/Ricky-Furar-91363,1
/fighter/Neal-Ewing-84700,3
/fighter/Nico-Soe-152649,7
/fighter/Arjan-Singh-Bhullar-175321,3
/fighter/Bryan-Travers-12969,3
/fighter/Julian-Marquez-77743,1
/fighter/Alan-Philpott-60725,7
/fighter/Alan-Philpott-60725,3
/fighter/Megan-Anderson-149769,1
/fighter/Megan-Anderson-149769,2
/fighter/Brodie-Farber-6123,8
/fighter/Guoan-Fu-302769,5
/fighter/Dong-Hyun-Ma-21673,2
/fighter/Derek-Bohi-81033,2
/fighter/Derek-Bohi-81033,6
/fighter/Derek-Bohi-81033,5
/fighter/Paul-Barrow-50271,1
/fighter/Paul-Barrow-50271,5
/fighter/Paul-Barrow-50271,8
/fighter/Marcus-Gamble-230373,3
/fighter/Marcus-Gamble-230373,4
/fighter/Marcus-Gamble-230373,2
/fighter/Tyler-McGuire-106991,7
/fighter/Tyler-McGuire-106991,4
/fighter/Tyler-McGuire-106991,3
/fighter/Maurice-Jackson-13213,5
/fighter/Andrew-Fisher-22657,6
/fighter/Andrew-Fisher-22657,1
/fighter/Andrew-Fisher-22657,5
/fighter/Michael-Patt-3506,1
/fighter/Shah-Bobonis-24690,3
/fighter/Shah-Bobonis-24690,7
/fighter/Mohd-Fouzein-Mohd-Fozi-93845,8
/fighter/Mohd-Fouzein-Mohd-Fozi-93845,5
/fighter/Mohd-Fouzein-Mohd-Fozi-93845,7
/fighter/Sam-Oropeza-51885,4
/fighter/Tulio-Palhares-205,5
/fighter/Tulio-Palhares-205,8
/fighter/Tulio-Palhares-205,6
/fighter/Kevin-Holland-108999,6
/fighter/Chael-Sonnen-4112,8
/fighter/Chael-Sonnen-4112,2
/fighter/Chael-Sonnen-4112,1
/fighter/Kirill-Sidelnikov-20856,7
/fighter/Kirill-Sidelnikov-20856,6
/fighter/Kirill-Sidelnikov-20856,3
/fighter/Jamie-Yager-42309,1
/fighter/Jamie-Yager-42309,3
/fighter/Jamie-Yager-42309,7
/fighter/Lauren-Murphy-66725,1
/fighter/Lauren-Murphy-66725,3
/fighter/Bruno-Pucci-94357,6
/fighter/Bruno-Pucci-94357,2
/fighter/Bruno-Pucci-94357,8
/fighter/Khalid-Taha-117849,6
/fighter/Danilo-Marques-172145,6
/fighter/Danilo-Marques-172145,2
/fighter/Krisna-Limbaga-246911,7
/fighter/Ryan-Bader-22858,8
/fighter/Ryan-Bader-22858,5
/fighter/Sergio-da-Silva-68206,3
/fighter/Adrian-Yanez-86354,6
/fighter/Adrian-Yanez-86354,3
/fighter/Danny-Henry-59830,6
/fighter/Kin-Moy-59907,2
/fighter/David-Garcia-188269,1
/fighter/Rasul-Yakhyaev-102067,7
/fighter/Andreas-Stahl-57322,2
/fighter/Andreas-Stahl-57322,3
/fighter/Andreas-Stahl-57322,6
/fighter/Mike-de-la-Torre-17915,2
/fighter/Mike-de-la-Torre-17915,1
/fighter/Lee-Murray-1659,7
/fighter/Lee-Murray-1659,2
/fighter/Mike-Jackson-16281,7
/fighter/Mike-Jackson-16281,4
/fighter/Mike-Jackson-16281,2
/fighter/Sijara-Eubanks-193533,5
/fighter/Sijara-Eubanks-193533,4
/fighter/Sijara-Eubanks-193533,2
/fighter/Achmad-Eko-Priandono-295785,6
/fighter/Achmad-Eko-Priandono-295785,3
/fighter/Achmad-Eko-Priandono-295785,7
/fighter/Mike-Russow-20552,6
/fighter/Mike-Russow-20552,2
/fighter/Mike-Russow-20552,8
/fighter/Martin-Stapleton-24608,4
/fighter/Martin-Stapleton-24608,6
/fighter/Martin-Stapleton-24608,8
/fighter/Cheick-Kongo-2193,8
/fighter/Cheick-Kongo-2193,5
/fighter/Cheick-Kongo-2193,7
/fighter/Sergio-de-Jesus-Santos-136853,5
/fighter/Sergio-de-Jesus-Santos-136853,7
/fighter/Sergio-de-Jesus-Santos-136853,1
/fighter/Brandon-Polcare-187623,8
/fighter/Brandon-Polcare-187623,1
/fighter/Brandon-Polcare-187623,6
/fighter/Moyses-Gabin-25169,3
/fighter/Moyses-Gabin-25169,1
/fighter/Joaquim-Silva-146291,8
/fighter/Scott-Stapp-45651,1
/fighter/Scott-Stapp-45651,3
/fighter/Nate-Schroeder-255,5
/fighter/Nate-Schroeder-255,1
/fighter/Nate-Schroeder-255,3
/fighter/Mario-Bautista-128107,4
/fighter/Mario-Bautista-128107,8
/fighter/Mario-Bautista-128107,7
/fighter/Zach-Makovsky-20522,5
/fighter/Jake-Lindsey-57214,5
/fighter/Jake-Lindsey-57214,6
/fighter/Jake-Lindsey-57214,7
/fighter/Frank-Buenafuente-84192,5
/fighter/Joe-Vedepo-15833,2
/fighter/Joe-Vedepo-15833,6
/fighter/Joe-Vedepo-15833,5
/fighter/JA-Dudley-21718,3
/fighter/JA-Dudley-21718,4
/fighter/JA-Dudley-21718,1
/fighter/DiMarcco-Hutchison-221647,2
/fighter/Antonio-Silva-12354,8
/fighter/Tara-Graff-295517,8
/fighter/Tara-Graff-295517,3
/fighter/Chan-Rothana-175869,6
/fighter/Chan-Rothana-175869,1
/fighter/Julia-Avila-91159,4
/fighter/Julia-Avila-91159,1
/fighter/Julia-Avila-91159,3
/fighter/Yuri-Simoes-377303,7
/fighter/Yuri-Simoes-377303,1
/fighter/Cleber-Luciano-824,1
/fighter/Cleber-Luciano-824,2
/fighter/Osman-Diaz-156965,4
/fighter/Khomkrit-Niimi-8251,7
/fighter/Khomkrit-Niimi-8251,2
/fighter/Khomkrit-Niimi-8251,1
/fighter/Arthur-Estrazulas-66302,5
/fighter/Tommy-Burghardt-59723,1
/fighter/Kris-Moutinho-126341,7
/fighter/Roland-Payne-42,5
/fighter/Roland-Payne-42,4
/fighter/AbdulKerim-Edilov-63045,5
/fighter/AbdulKerim-Edilov-63045,8
/fighter/AbdulKerim-Edilov-63045,4
/fighter/Nick-Giulietti-144921,4
/fighter/Adriano-Moraes-84527,6
/fighter/Adriano-Moraes-84527,1
/fighter/Adriano-Moraes-84527,5
/fighter/Cheng-Zhao-186679,5
/fighter/Dongi-Yang-23501,8
/fighter/Dongi-Yang-23501,6
/fighter/Dongi-Yang-23501,5
/fighter/Joseph-Fulk-175663,3
/fighter/Joseph-Fulk-175663,4
/fighter/Joseph-Fulk-175663,1
/fighter/Yodkaikaew-Fairtex-197751,3
/fighter/Yodkaikaew-Fairtex-197751,1
/fighter/Yodkaikaew-Fairtex-197751,2
/fighter/Adel-Altamimi-160687,2
/fighter/Adel-Altamimi-160687,7
/fighter/Adel-Altamimi-160687,1
/fighter/Per-Eklund-3707,4
/fighter/Codale-Ford-54566,5
/fighter/Codale-Ford-54566,4
/fighter/Codale-Ford-54566,8
/fighter/DeMarcus-Brown-173729,5
/fighter/Emilio-Chavez-23991,7
/fighter/Marcelo-Aguiar-257,7
/fighter/Marcelo-Aguiar-257,3
/fighter/Marcelo-Aguiar-257,6
/fighter/Ameer-Basheer-338085,4
/fighter/Ameer-Basheer-338085,2
/fighter/Eddey-Kalai-170743,6
/fighter/Rocky-Ramirez-21610,4
/fighter/Rocky-Ramirez-21610,3
/fighter/Rocky-Ramirez-21610,7
/fighter/Raz-Bring-237113,1
/fighter/Raz-Bring-237113,8
/fighter/Will-Johnson-243689,5
/fighter/Corey-Jackson-275145,3
/fighter/Corey-Jackson-275145,6
/fighter/Corey-Jackson-275145,8
/fighter/Jamahal-Hill-280417,6
/fighter/Jamahal-Hill-280417,2
/fighter/Jamahal-Hill-280417,3
/fighter/Vando-de-Almeida-140203,1
/fighter/Vando-de-Almeida-140203,2
/fighter/Major-Overall-88091,7
/fighter/Rafal-Cejrowski-193953,8
/fighter/Rafal-Cejrowski-193953,3
/fighter/Rafal-Cejrowski-193953,6
/fighter/Micael-Guilherme-de-Jesus-177023,3
/fighter/Micael-Guilherme-de-Jesus-177023,2
/fighter/Micael-Guilherme-de-Jesus-177023,4
/fighter/Hao-Jie-Li-217329,3
/fighter/Hao-Jie-Li-217329,8
/fighter/Wagnney-Fabiano-905,1
/fighter/Ronald-Jhun-524,3
/fighter/Ronald-Jhun-524,7
/fighter/Ronald-Jhun-524,5
/fighter/Sai-Nyan-Lin-289327,2
/fighter/Sai-Nyan-Lin-289327,5
/fighter/Sai-Nyan-Lin-289327,1
/fighter/Ian-Entwistle-50588,8
/fighter/Ian-Entwistle-50588,4
/fighter/Ian-Entwistle-50588,6
/fighter/Malcolm-Gordon-113429,2
/fighter/Javier-Vazquez-511,4
/fighter/Javier-Vazquez-511,6
/fighter/Javier-Vazquez-511,5
/fighter/Sheila-Gaff-43445,4
/fighter/Elias-Anderson-284467,5
/fighter/Elias-Anderson-284467,8
/fighter/Elias-Anderson-284467,2
/fighter/Zhu-Rong-233823,6
/fighter/Taylor-Johnson-232443,3
/fighter/Taylor-Johnson-232443,2
/fighter/Jeff-Peterson-128483,5
/fighter/Jeff-Peterson-128483,2
/fighter/Dylan-Logan-171167,8
/fighter/Dylan-Logan-171167,3
/fighter/Emilio-Williams-231183,8
/fighter/Juliana-Velasquez-153657,5
/fighter/Juliana-Velasquez-153657,2
/fighter/Aaron-Wise-16283,7
/fighter/Aaron-Wise-16283,3
/fighter/Aaron-Wise-16283,8
/fighter/Mohamed-Ali-80993,2
/fighter/Sergio-Moraes-21343,6
/fighter/Sergio-Moraes-21343,7
/fighter/Leo-Krishna-100273,2
/fighter/Leo-Krishna-100273,7
/fighter/Leo-Krishna-100273,3
/fighter/Matt-Dwyer-53933,7
/fighter/Ernest-Tang-225395,2
/fighter/Jeremy-Petley-66368,3
/fighter/Grady-Hurley-4033,6
/fighter/Grady-Hurley-4033,2
/fighter/Zabit-Magomedsharipov-114261,4
/fighter/Zabit-Magomedsharipov-114261,6
/fighter/Zabit-Magomedsharipov-114261,7
/fighter/Masakatsu-Ueda-14522,1
/fighter/Matt-Andersen-132,7
/fighter/Matt-Andersen-132,4
/fighter/Brendon-Raftery-99315,2
/fighter/Brendon-Raftery-99315,5
/fighter/Yoshinori-Horie-227513,5
/fighter/Courtney-Turner-285,7
/fighter/Courtney-Turner-285,8
/fighter/Courtney-Turner-285,5
/fighter/Kazuo-Takahashi-153,4
/fighter/Jamar-Ocampo-74936,2
/fighter/Jamar-Ocampo-74936,4
/fighter/Jamar-Ocampo-74936,5
/fighter/Wagner-Prado-53134,5
/fighter/Wagner-Prado-53134,6
/fighter/Michael-Nakagawa-83906,5
/fighter/Nate-Landwehr-101493,1
/fighter/Nate-Landwehr-101493,6
/fighter/Nohelin-Hernandez-110415,2
/fighter/Nohelin-Hernandez-110415,5
/fighter/Nate-Williams-43686,8
/fighter/Nate-Williams-43686,7
/fighter/Rich-Franklin-392,1
/fighter/Rich-Franklin-392,5
/fighter/Rich-Franklin-392,4
/fighter/Claudio-Ledesma-61676,6
/fighter/Claudio-Ledesma-61676,3
/fighter/Claudio-Ledesma-61676,1
/fighter/Jason-Rine-38306,7
/fighter/Jeremy-Larsen-19863,2
/fighter/Jeremy-Larsen-19863,8
/fighter/Jeremy-Larsen-19863,1
/fighter/Sinead-Kavanagh-162541,8
/fighter/Sinead-Kavanagh-162541,5
/fighter/Sinead-Kavanagh-162541,4
/fighter/Amanda-Bell-46520,3
/fighter/Amanda-Bell-46520,4
/fighter/Amanda-Bell-46520,5
/fighter/Jesse-Bazzi-189279,2
/fighter/Jesse-Bazzi-189279,5
/fighter/Yoshiki-Nakahara-120707,4
/fighter/Yoshiki-Nakahara-120707,1
/fighter/James-Zikic-1767,3
/fighter/James-Zikic-1767,7
/fighter/Mark-Gardner-278785,2
/fighter/Mark-Gardner-278785,8
/fighter/Mark-Gardner-278785,7
/fighter/Jon-Fitch-4865,4
/fighter/Jon-Fitch-4865,1
/fighter/Jon-Fitch-4865,8
/fighter/Hannah-Guy-250007,5
/fighter/Christian-Uflacker-34561,4
/fighter/Frank-Carrillo-52656,2
/fighter/Frank-Carrillo-52656,3
/fighter/Kseniya-Lachkova-182127,3
/fighter/Kseniya-Lachkova-182127,6
/fighter/Hannah-Regina-Merullo-235051,6
/fighter/Geoff-Neal-72107,4
/fighter/Ralph-Acosta-26876,4
/fighter/Ralph-Acosta-26876,8
/fighter/Ralph-Acosta-26876,6
/fighter/Meng-Bo-216987,7
/fighter/Matt-Skibicki-267251,7
/fighter/Piping-Xiong-212465,4
/fighter/Piping-Xiong-212465,5
/fighter/Piping-Xiong-212465,7
/fighter/Simone-DAnna-222631,5
/fighter/Simone-DAnna-222631,1
/fighter/Tiffany-Teo-218563,4
/fighter/Tiffany-Teo-218563,6
/fighter/Tiffany-Teo-218563,8
/fighter/Ricky-Simon-111209,2
/fighter/Court-McGee-34124,1
/fighter/Court-McGee-34124,8
/fighter/Court-McGee-34124,5
/fighter/Lashawn-Alcocks-175611,1
/fighter/Jordan-Parsons-39584,8
/fighter/Jordan-Parsons-39584,5
/fighter/Christian-Rodriguez-303043,8
/fighter/Christian-Rodriguez-303043,4
/fighter/Rin-Nakai-18887,3
/fighter/Rin-Nakai-18887,4
/fighter/Rin-Nakai-18887,5
/fighter/Chad-Robichaux-25199,3
/fighter/Chad-Robichaux-25199,8
/fighter/Chad-Robichaux-25199,4
/fighter/Priscila-Cachoeira-227399,5
/fighter/Priscila-Cachoeira-227399,6
/fighter/Priscila-Cachoeira-227399,8
/fighter/Carlos-Eduardo-11926,2
/fighter/Derrick-Krantz-35518,6
/fighter/Derrick-Krantz-35518,3
/fighter/Jacob-Akin-75493,2
/fighter/Jacob-Akin-75493,7
/fighter/Jesse-Forbes-13453,3
/fighter/Chance-Rencountre-143911,1
/fighter/Chance-Rencountre-143911,5
/fighter/Chance-Rencountre-143911,8
/fighter/Lito-Adiwang-93871,3
/fighter/Lito-Adiwang-93871,6
/fighter/Lito-Adiwang-93871,4
/fighter/Jonathan-Bosuku-159685,4
/fighter/Jonathan-Bosuku-159685,8
/fighter/Jonathan-Bosuku-159685,5
/fighter/Chan-Samart-137331,3
/fighter/Chan-Samart-137331,2
/fighter/Tom-Holder-248135,3
/fighter/Neil-Wain-20121,4
/fighter/Jordan-Smith-34122,4
/fighter/Jordan-Smith-34122,7
/fighter/Jordan-Smith-34122,3
/fighter/Jake-Nauracy-56253,8
/fighter/Jake-Nauracy-56253,3
/fighter/Chris-Liguori-4102,3
/fighter/Chris-Lytle-267,3
/fighter/Chris-Lytle-267,4
/fighter/Lukasz-Sajewski-31110,5
/fighter/Lukasz-Sajewski-31110,6
/fighter/Lukasz-Sajewski-31110,2
/fighter/Rob-Sinclair-17551,8
/fighter/Sam-Spengler-15052,5
/fighter/Jermaine-Andre-247,2
/fighter/Jermaine-Andre-247,1
/fighter/Don-CarloClauss-42658,5
/fighter/Don-CarloClauss-42658,4
/fighter/Casey-Noland-69412,1
/fighter/Casey-Noland-69412,5
/fighter/Casey-Noland-69412,6
/fighter/Glover-Teixeira-4655,2
/fighter/Reginaldo-Felix-203525,3
/fighter/Richard-Bouphanouvong-55536,4
/fighter/Richard-Bouphanouvong-55536,6
/fighter/Richard-Bouphanouvong-55536,7
/fighter/Luigi-Vendramini-225223,3
/fighter/Luigi-Vendramini-225223,5
/fighter/Luigi-Vendramini-225223,6
/fighter/Agu-Demu-349811,5
/fighter/Thiago-Silva-14396,6
/fighter/Thiago-Silva-14396,5
/fighter/Thiago-Silva-14396,4
/fighter/Stephen-Langdown-144123,3
/fighter/Stephen-Langdown-144123,1
/fighter/Alan-Omer-23437,7
/fighter/Chris-Herrera-70125,1
/fighter/Chris-Herrera-70125,7
/fighter/Fernando-Rodriguez-65464,6
/fighter/Sam-Alvey-35410,1
/fighter/Kimihiro-Eto-139631,3
/fighter/Cole-Smith-153345,1
/fighter/Cole-Smith-153345,8
/fighter/Cole-Smith-153345,7
/fighter/Jon-Tuck-45108,2
/fighter/Tom-Niinimaki-5639,3
/fighter/Yanwei-Xu-349249,3
/fighter/Thomas-Lopez-212275,7
/fighter/Ben-Greer-8626,1
/fighter/Julio-Aguilera-99119,3
/fighter/Julio-Aguilera-99119,2
/fighter/Nathaniel-Wood-82395,5
/fighter/Nathaniel-Wood-82395,8
/fighter/Nathaniel-Wood-82395,1
/fighter/Randy-Smith-24161,5
/fighter/Pietro-Menga-53115,2
/fighter/Jose-Campos-232445,5
/fighter/Rene-Catalan-127675,4
/fighter/Rene-Catalan-127675,5
/fighter/Rene-Catalan-127675,2
/fighter/Shane-Faulkner-14916,2
/fighter/Jordon-Larson-48816,7
/fighter/Luke-Cummo-6428,4
/fighter/Luke-Cummo-6428,2
/fighter/Luke-Cummo-6428,5
/fighter/Doyle-Childs-140917,1
/fighter/Lance-Gibson-246,7
/fighter/Lance-Gibson-246,5
/fighter/Elias-Silverio-88613,6
/fighter/Saw-Darwait-267017,6
/fighter/Attila-Vegh-33506,6
/fighter/Attila-Vegh-33506,5
/fighter/Attila-Vegh-33506,8
